1331829626001,0.07574729,-0.004886922,-0.056199603
1331829626016,0.07696902,-0.007330383,-0.052534413
1331829626024,0.096516706,-0.002443461,-0.043982297
1331829626031,0.0720821,0.012217305,-0.043982297
1331829626043,0.07086037,0.008552114,-0.05375614
1331829626049,0.08674286,-0.012217305,-0.04886922
1331829626058,0.059864793,0.02076942,-0.057421334
1331829626087,0.05131268,0.009773844,-0.057421334
1331829626087,0.058643065,0.004886922,-0.052534413
1331829626088,0.04886922,-0.0012217305,-0.052534413
1331829626096,0.05497787,-0.004886922,-0.05375614
1331829626105,0.06963864,-0.019547688,-0.043982297
1331829626120,0.040317107,-0.036651913,-0.047647487
1331829626124,0.061086524,-0.012217305,-0.040317107
1331829626225,0.07452556,-0.032986723,-0.05375614
1331829626226,0.04886922,-0.014660766,-0.05497787
1331829626227,0.02687807,0.012217305,-0.04886922
1331829626228,0.017104227,-0.018325957,-0.04520403
1331829626229,0.042760566,0.002443461,-0.043982297
1331829626231,0.04520403,-0.010995574,-0.05131268
1331829626231,0.036651913,-0.021991149,-0.039095376
1331829626233,0.043982297,-0.008552114,-0.042760566
1331829626233,0.039095376,-0.010995574,-0.04642576
1331829626263,0.04153884,-0.028099801,-0.036651913
1331829626264,0.04153884,0.013439035,-0.036651913
1331829626264,0.02565634,-0.02687807,-0.037873644
1331829626266,0.032986723,0.002443461,-0.021991149
1331829626284,0.02076942,0.017104227,-0.029321533
1331829626286,0.02687807,-0.0036651916,-0.040317107
1331829626288,0.05375614,0.02076942,-0.043982297
1331829626293,0.032986723,0.015882496,-0.04153884
1331829626297,0.02443461,0.0061086523,-0.037873644
1331829626306,0.04642576,0.03176499,-0.036651913
1331829626316,0.014660766,-0.0012217305,-0.037873644
1331829626325,0.021991149,0.021991149,-0.029321533
1331829626369,0.03176499,0.018325957,-0.036651913
1331829626370,0.032986723,0.007330383,-0.03176499
1331829626370,0.04153884,-0.0012217305,-0.029321533
1331829626370,0.04153884,-0.008552114,-0.030543262
1331829626373,0.039095376,-0.009773844,-0.030543262
1331829626382,0.043982297,-0.015882496,-0.02443461
1331829626392,0.02443461,-0.0036651916,-0.034208454
1331829626402,0.03176499,-0.009773844,-0.034208454
1331829626520,0.037873644,-0.02076942,-0.029321533
1331829626521,0.036651913,-0.02321288,-0.02076942
1331829626523,0.043982297,-0.029321533,-0.021991149
1331829626523,0.043982297,-0.034208454,-0.014660766
1331829626525,0.05375614,-0.028099801,-0.019547688
1331829626526,0.034208454,-0.02565634,-0.021991149
1331829626528,0.03176499,-0.019547688,-0.02565634
1331829626528,0.042760566,-0.032986723,-0.02076942
1331829626540,0.047647487,-0.021991149,-0.019547688
1331829626542,0.05375614,-0.019547688,-0.013439035
1331829626542,0.05497787,-0.010995574,-0.028099801
1331829626542,0.052534413,-0.0012217305,-0.02443461
1331829626543,0.064751714,-0.017104227,-0.017104227
1331829626556,0.056199603,-0.008552114,-0.02076942
1331829626556,0.04642576,-0.02565634,-0.02076942
1331829626557,0.057421334,-0.010995574,-0.02443461
1331829626564,0.05375614,-0.02076942,-0.029321533
1331829626574,0.056199603,-0.029321533,-0.018325957
1331829626584,0.04886922,-0.002443461,-0.013439035
1331829626593,0.05131268,-0.02443461,-0.029321533
1331829626603,0.058643065,-0.036651913,-0.028099801
1331829626612,0.05131268,-0.015882496,-0.019547688
1331829626622,0.04642576,-0.03176499,-0.02687807
1331829626632,0.05375614,-0.03176499,-0.028099801
1331829626641,0.034208454,-0.034208454,-0.02565634
1331829626658,0.03176499,-0.019547688,-0.02321288
1331829626664,0.032986723,-0.030543262,-0.02321288
1331829626671,0.043982297,-0.047647487,-0.010995574
1331829626683,0.036651913,-0.037873644,-0.008552114
1331829626691,0.043982297,-0.040317107,-0.014660766
1331829626700,0.036651913,-0.030543262,-0.02687807
1331829626715,0.029321533,-0.036651913,-0.018325957
1331829626719,0.03176499,-0.02321288,-0.0061086523
1331829626729,0.04153884,-0.039095376,-0.02443461
1331829626738,0.030543262,-0.029321533,-0.02321288
1331829626748,0.028099801,-0.015882496,-0.019547688
1331829626761,0.032986723,-0.02565634,-0.019547688
1331829626773,0.034208454,-0.017104227,-0.015882496
1331829626777,0.028099801,-0.004886922,-0.029321533
1331829626789,0.017104227,-0.017104227,-0.02565634
1331829626798,0.028099801,-0.0012217305,-0.028099801
1331829626805,0.02076942,-0.007330383,-0.019547688
1331829626815,0.02565634,-0.02321288,-0.019547688
1331829626828,0.014660766,-0.014660766,-0.030543262
1331829626833,0.014660766,-0.0012217305,-0.021991149
1331829626864,0.036651913,-0.021991149,-0.013439035
1331829626871,0.028099801,-0.021991149,-0.021991149
1331829626876,0.018325957,-0.007330383,-0.019547688
1331829626889,0.013439035,-0.018325957,-0.02443461
1331829626889,0.014660766,-0.004886922,-0.032986723
1331829626891,0.015882496,-0.02076942,-0.028099801
1331829626900,0.030543262,-0.02687807,-0.017104227
1331829626909,0.021991149,-0.028099801,-0.019547688
1331829626919,0.02565634,-0.019547688,-0.028099801
1331829626929,0.021991149,-0.035430185,-0.019547688
1331829626943,0.014660766,-0.032986723,-0.02076942
1331829626948,0.007330383,-0.0036651916,-0.009773844
1331829626957,0.007330383,-0.013439035,-0.014660766
1331829626969,0.021991149,-0.007330383,-0.014660766
1331829626980,0.032986723,-0.0036651916,-0.02321288
1331829626987,0.030543262,0.004886922,-0.02687807
1331829626996,0.034208454,0.008552114,-0.019547688
1331829627048,0.030543262,0.0061086523,-0.019547688
1331829627048,0.02687807,0.02687807,-0.02687807
1331829627088,0.037873644,-0.004886922,-0.02687807
1331829627088,0.034208454,0.002443461,-0.019547688
1331829627089,0.036651913,0.030543262,-0.02565634
1331829627089,0.040317107,-0.029321533,-0.028099801
1331829627101,0.029321533,0.014660766,-0.017104227
1331829627187,0.03176499,0.010995574,-0.010995574
1331829627188,0.036651913,-0.017104227,-0.02443461
1331829627188,0.043982297,0.008552114,-0.035430185
1331829627189,0.03176499,-0.0036651916,-0.02321288
1331829627204,0.034208454,-0.010995574,-0.021991149
1331829627205,0.036651913,0.018325957,-0.02321288
1331829627205,0.035430185,-0.017104227,-0.029321533
1331829627211,0.056199603,-0.009773844,-0.02076942
1331829627212,0.04642576,-0.019547688,-0.021991149
1331829627213,0.04153884,-0.019547688,-0.02687807
