1331770784000,1331770784000,40.111529,-88.223981,9.45,196.7,359.0,10.0,0.881,1487.5,32.0,6.86
1331770785000,1331770785000,40.111612,-88.223984,8.76,196.7,357.0,10.0,0.643,1400.0,33.0,6.67
1331770786000,1331770786000,40.111697,-88.223990,9.38,196.9,0.0,10.0,0.405,1312.5,34.0,5.10
1331770787000,1331770787000,40.111785,-88.223983,9.26,196.7,1.0,10.0,0.339,1168.7,34.0,3.14
1331770788000,1331770788000,40.111867,-88.223982,8.51,196.6,359.0,10.0,0.271,1025.0,32.0,2.75
1331770789000,1331770789000,40.111947,-88.223978,8.38,195.9,2.0,10.0,0.271,1025.0,32.0,2.75
1331770790000,1331770790000,40.112027,-88.223968,8.19,194.7,1.0,10.0,0.242,1025.0,29.0,2.94
1331770791000,1331770791000,40.112103,-88.223963,7.82,193.9,0.0,10.0,0.240,1025.0,28.0,3.14
1331770792000,1331770792000,40.112183,-88.223956,7.38,193.4,359.0,10.0,0.239,918.7,27.0,3.33
1331770793000,1331770793000,40.112257,-88.223956,7.26,193.2,358.0,10.0,0.239,918.7,27.0,3.33
1331770794000,1331770794000,40.112324,-88.223954,6.88,193.0,0.0,10.0,0.261,856.2,24.0,3.33
1331770795000,1331770795000,40.112387,-88.223951,6.25,192.9,1.0,10.0,0.284,950.0,19.0,3.14
1331770796000,1331770796000,40.112441,-88.223947,4.94,192.7,6.0,10.0,0.284,950.0,19.0,3.14
1331770797000,1331770797000,40.112478,-88.223945,3.50,192.3,4.0,10.0,0.281,1000.0,13.0,3.14
1331770798000,1331770798000,40.112506,-88.223949,2.94,192.2,1.0,10.0,0.360,1000.0,10.0,3.14
1331770799000,1331770799000,40.112533,-88.223959,3.00,192.0,345.0,10.0,0.489,1056.2,11.0,4.51
1331770800000,1331770800000,40.112563,-88.223959,3.19,191.8,358.0,10.0,0.612,1187.5,12.0,5.88
1331770801000,1331770801000,40.112594,-88.223959,3.50,191.6,359.0,10.0,0.612,1187.5,12.0,5.88
1331770802000,1331770802000,40.112627,-88.223953,4.00,191.7,7.0,10.0,0.612,1187.5,12.0,5.88
1331770803000,1331770803000,40.112666,-88.223928,4.57,191.4,18.0,10.0,0.511,1118.7,14.0,4.31
1331770804000,1331770804000,40.112701,-88.223893,4.13,191.4,37.0,10.0,0.586,975.0,16.0,4.71
1331770805000,1331770805000,40.112720,-88.223844,4.25,190.6,61.0,10.0,0.586,975.0,16.0,4.71
1331770806000,1331770806000,40.112727,-88.223789,4.50,190.1,78.0,10.0,0.586,975.0,16.0,4.71
1331770807000,1331770807000,40.112736,-88.223732,5.07,189.9,81.0,10.0,0.850,975.0,19.0,6.67
1331770808000,1331770808000,40.112741,-88.223661,5.82,189.5,86.0,10.0,0.873,1293.7,22.0,6.67
1331770809000,1331770809000,40.112742,-88.223574,6.76,189.1,90.0,10.0,0.898,1612.5,25.0,6.47
1331770810000,1331770810000,40.112743,-88.223467,7.76,188.2,89.0,10.0,0.882,1531.2,29.0,6.47
1331770811000,1331770811000,40.112744,-88.223362,8.38,187.6,87.0,10.0,0.882,1531.2,29.0,6.47
1331770812000,1331770812000,40.112746,-88.223260,8.69,187.1,87.0,10.0,0.684,1450.0,31.0,6.08
1331770813000,1331770813000,40.112751,-88.223152,9.07,186.6,88.0,10.0,0.398,1231.2,32.0,4.31
1331770814000,1331770814000,40.112754,-88.223042,9.07,186.3,89.0,10.0,0.398,1231.2,32.0,4.31
1331770815000,1331770815000,40.112758,-88.222933,9.01,185.9,90.0,10.0,0.259,925.0,32.0,3.14
1331770816000,1331770816000,40.112765,-88.222823,9.07,185.5,88.0,10.0,0.586,1187.5,32.0,3.14
1331770817000,1331770817000,40.112772,-88.222710,9.45,185.1,88.0,10.0,0.948,1556.2,34.0,5.49
1331770818000,1331770818000,40.112779,-88.222590,9.95,184.8,89.0,10.0,0.980,1606.2,37.0,7.65
1331770819000,1331770819000,40.112782,-88.222463,10.57,184.8,88.0,10.0,0.980,1606.2,37.0,7.65
1331770820000,1331770820000,40.112785,-88.222331,11.07,185.1,89.0,10.0,0.959,1556.2,40.0,7.25
1331770821000,1331770821000,40.112781,-88.222195,11.26,185.6,91.0,10.0,0.959,1556.2,40.0,7.25
1331770822000,1331770822000,40.112779,-88.222056,11.70,185.8,90.0,10.0,0.884,1450.0,42.0,6.67
1331770823000,1331770823000,40.112777,-88.221913,12.07,185.7,89.0,10.0,0.593,1425.0,41.0,4.31
1331770824000,1331770824000,40.112777,-88.221770,12.01,185.6,89.0,10.0,0.593,1425.0,41.0,4.31
1331770825000,1331770825000,40.112777,-88.221627,11.76,185.4,89.0,10.0,0.593,1425.0,41.0,4.31
1331770826000,1331770826000,40.112774,-88.221488,11.51,185.6,90.0,10.0,0.593,1425.0,41.0,4.31
1331770827000,1331770827000,40.112771,-88.221351,11.45,185.8,90.0,10.0,0.593,1425.0,41.0,4.31
1331770828000,1331770828000,40.112767,-88.221215,11.38,186.1,90.0,10.0,0.593,1425.0,41.0,4.31
1331770829000,1331770829000,40.112765,-88.221081,11.32,186.4,92.0,10.0,0.593,1425.0,41.0,4.31
1331770830000,1331770830000,40.112762,-88.220949,11.32,186.8,91.0,10.0,0.300,1425.0,40.0,2.75
1331770831000,1331770831000,40.112768,-88.220818,11.13,186.7,90.0,10.0,0.252,1168.7,39.0,3.14
1331770832000,1331770832000,40.112769,-88.220691,10.95,186.9,91.0,10.0,0.252,1168.7,39.0,3.14
1331770833000,1331770833000,40.112772,-88.220568,10.63,186.6,91.0,10.0,0.252,1168.7,39.0,3.14
1331770834000,1331770834000,40.112771,-88.220448,10.38,186.5,91.0,10.0,0.245,912.5,38.0,3.14
1331770835000,1331770835000,40.112768,-88.220329,10.26,186.5,90.0,10.0,0.398,1043.7,37.0,4.12
1331770836000,1331770836000,40.112766,-88.220212,10.07,186.7,91.0,10.0,0.398,1043.7,37.0,4.12
1331770837000,1331770837000,40.112764,-88.220096,10.01,186.8,91.0,10.0,0.398,1043.7,37.0,4.12
1331770838000,1331770838000,40.112762,-88.219980,10.01,186.8,92.0,10.0,0.398,1043.7,37.0,4.12
1331770839000,1331770839000,40.112761,-88.219863,10.07,186.8,91.0,10.0,0.655,1175.0,36.0,5.69
1331770840000,1331770840000,40.112761,-88.219744,10.20,186.9,90.0,10.0,0.630,1125.0,36.0,5.10
1331770841000,1331770841000,40.112760,-88.219624,10.32,186.9,91.0,10.0,0.630,1125.0,36.0,5.10
1331770842000,1331770842000,40.112758,-88.219502,10.45,186.8,90.0,10.0,0.630,1125.0,36.0,5.10
1331770843000,1331770843000,40.112756,-88.219380,10.45,186.8,91.0,10.0,0.630,1125.0,36.0,5.10
1331770844000,1331770844000,40.112755,-88.219258,10.38,186.7,90.0,10.0,0.421,1075.0,36.0,3.14
1331770845000,1331770845000,40.112752,-88.219138,10.32,186.5,91.0,10.0,0.421,1075.0,36.0,3.14
1331770846000,1331770846000,40.112755,-88.219015,10.26,186.6,90.0,10.0,0.292,1075.0,36.0,2.75
1331770847000,1331770847000,40.112758,-88.218894,10.20,186.6,90.0,10.0,0.292,1075.0,36.0,2.75
1331770848000,1331770848000,40.112762,-88.218774,10.07,186.8,89.0,10.0,0.366,1112.5,36.0,2.75
1331770849000,1331770849000,40.112764,-88.218656,10.07,187.0,89.0,10.0,0.653,1150.0,37.0,2.35
1331770850000,1331770850000,40.112766,-88.218536,10.38,187.2,89.0,10.0,0.765,1231.2,39.0,2.35
1331770851000,1331770851000,40.112771,-88.218411,10.76,187.4,88.0,10.0,0.765,1231.2,39.0,2.35
