1509598912000,1509598911014,40.112664,-88.224010,7.75,190.0,182.5,4.0,0.812,2217.0,32.0,23.01
1509598913000,1509598912001,40.112559,-88.224001,9.25,189.0,177.0,3.0,0.768,1790.7,33.3,16.99
1509598914000,1509598913004,40.112477,-88.223996,9.25,189.0,177.0,4.0,0.974,1579.3,35.0,18.43
1509598915000,1509598914000,40.112382,-88.223988,10.50,190.0,177.3,4.0,1.007,1685.3,37.0,19.08
1509598916000,1509598915002,40.112276,-88.223989,11.00,188.0,178.3,4.0,0.663,1764.7,39.0,18.17
1509598917000,1509598915991,40.112178,-88.223985,11.00,188.0,178.3,4.0,0.527,1793.7,40.0,15.56
1509598918000,1509598917030,40.112069,-88.223981,11.25,187.0,177.6,3.0,0.818,1819.7,40.3,15.82
1509598919000,1509598917994,40.111969,-88.223976,11.25,187.0,177.6,4.0,1.074,1901.2,42.2,19.90
1509598920000,1509598918999,40.111849,-88.223978,12.25,186.0,178.5,3.0,0.530,1679.3,43.3,16.60
1509598921000,1509598919999,40.111732,-88.223984,12.25,187.0,178.5,3.0,0.320,1386.3,44.0,14.12
1509598922000,1509598921041,40.111623,-88.223981,12.25,188.0,177.8,3.0,0.296,1353.0,43.3,13.33
1509598923000,1509598921995,40.111509,-88.223981,12.00,188.0,178.7,3.0,0.288,1330.0,42.3,13.33
1509598924000,1509598923048,40.111400,-88.223977,12.00,188.0,178.7,4.0,0.278,1297.0,41.0,13.20
1509598925000,1509598923991,40.111316,-88.223994,11.00,189.0,179.3,4.0,0.262,1229.3,39.0,12.94
1509598926000,1509598925032,40.111220,-88.223999,10.25,189.0,179.0,4.0,0.281,1306.3,36.0,12.94
1509598927000,1509598925992,40.111135,-88.224004,9.25,188.0,179.0,3.0,0.311,1488.7,33.0,13.33
1509598928000,1509598927046,40.111058,-88.224003,8.75,189.0,179.4,3.0,0.297,1403.0,31.0,13.33
1509598929000,1509598927997,40.110989,-88.224024,8.25,187.0,182.4,4.0,0.280,1300.5,28.5,13.24
1509598930000,1509598929006,40.110916,-88.224022,7.50,187.0,178.1,3.0,0.259,1209.0,25.7,12.94
1509598931000,1509598930005,40.110858,-88.224018,6.75,186.0,174.8,3.0,0.253,1191.0,22.0,12.94
1509598932000,1509598931050,40.110810,-88.224024,5.00,186.0,172.7,3.0,0.254,1194.7,18.0,12.94
1509598933000,1509598931994,40.110768,-88.224017,4.00,187.0,173.4,3.0,0.235,1091.7,14.7,12.81
1509598934000,1509598933001,40.110741,-88.224016,2.50,187.0,174.3,3.0,0.240,886.0,10.0,12.68
1509598935000,1509598933999,40.110723,-88.224016,1.00,187.0,170.7,3.0,0.251,827.0,4.8,12.65
1509598936000,1509598934994,40.110713,-88.224014,1.00,187.0,170.7,4.0,0.291,871.7,2.0,12.81
1509598937000,1509598936004,40.110706,-88.224015,0.00,187.0,NaN,3.0,0.298,880.3,0.3,13.07
1509598938000,1509598937042,40.110698,-88.224012,0.00,187.0,NaN,3.0,0.254,869.3,0.0,13.07
1509598939000,1509598937994,40.110693,-88.224008,0.00,187.0,NaN,3.0,0.228,827.7,0.0,12.55
1509598940000,1509598938996,40.110689,-88.224008,0.00,187.0,NaN,3.0,0.218,791.3,0.0,12.55
1509598941000,1509598940011,40.110688,-88.224012,0.00,187.0,NaN,3.0,0.215,781.0,0.0,12.42
1509598942000,1509598941006,40.110687,-88.224014,0.00,187.0,NaN,3.0,0.214,776.0,0.0,12.55
1509598943000,1509598942000,40.110689,-88.224017,0.00,187.0,NaN,3.0,0.212,773.3,0.0,12.42
1509598944000,1509598943011,40.110687,-88.224020,0.00,187.0,NaN,3.0,0.211,773.7,0.0,12.16
1509598945000,1509598944017,40.110690,-88.224021,0.00,186.0,NaN,3.0,0.211,772.0,0.0,12.16
1509598946000,1509598944994,40.110690,-88.224021,0.00,186.0,NaN,3.0,0.210,769.2,0.0,12.16
1509598947000,1509598945998,40.110691,-88.224024,0.00,186.0,NaN,3.0,0.208,764.2,0.0,12.16
1509598948000,1509598947023,40.110691,-88.224024,0.00,186.0,NaN,3.0,0.207,764.3,0.0,12.16
1509598949000,1509598948086,40.110691,-88.224024,0.00,186.0,NaN,3.0,0.207,764.0,0.0,12.16
1509598950000,1509598949005,40.110691,-88.224024,0.00,186.0,NaN,3.0,0.206,762.7,0.0,12.16
1509598951000,1509598950029,40.110691,-88.224024,0.00,186.0,NaN,3.0,0.204,763.5,0.0,12.16
1509598952000,1509598951020,40.110691,-88.224024,0.00,186.0,NaN,3.0,0.203,761.3,0.0,12.16
1509598953000,1509598952002,40.110691,-88.224024,0.00,186.0,NaN,3.0,0.204,758.2,0.0,12.16
1509598954000,1509598952993,40.110691,-88.224024,0.00,186.0,NaN,3.0,0.205,753.7,0.0,12.16
1509598955000,1509598954002,40.110691,-88.224024,0.00,186.0,NaN,3.0,0.204,753.5,0.0,12.16
1509598956000,1509598955000,40.110691,-88.224024,0.00,186.0,NaN,3.0,0.206,752.5,0.0,12.16
1509598957000,1509598956007,40.110691,-88.224024,0.00,186.0,NaN,3.0,0.204,751.7,0.0,12.16
1509598958000,1509598957004,40.110691,-88.224024,0.00,186.0,NaN,3.0,0.204,753.7,0.0,12.16
1509598959000,1509598957993,40.110691,-88.224024,0.00,186.0,NaN,4.0,0.204,752.7,0.0,12.16
1509598960000,1509598959002,40.110691,-88.224024,0.00,186.0,NaN,3.0,0.205,751.0,0.0,12.16
1509598961000,1509598960001,40.110691,-88.224024,0.00,186.0,NaN,3.0,0.208,749.3,0.0,12.16
1509598962000,1509598961005,40.110691,-88.224024,0.00,186.0,NaN,3.0,0.205,752.0,0.0,12.16
1509598963000,1509598962078,40.110691,-88.224024,0.00,186.0,NaN,3.0,0.204,754.7,0.0,12.16
1509598964000,1509598962999,40.110691,-88.224024,0.00,186.0,NaN,3.0,0.208,752.3,0.0,12.16
1509598965000,1509598963993,40.110691,-88.224024,0.00,186.0,NaN,4.0,0.205,749.0,0.0,12.16
1509598966000,1509598965005,40.110691,-88.224024,0.00,186.0,NaN,3.0,0.207,754.7,0.0,12.16
1509598967000,1509598966008,40.110691,-88.224023,0.00,186.0,NaN,3.0,0.206,756.3,0.0,12.16
1509598968000,1509598967025,40.110691,-88.224023,0.00,186.0,NaN,3.0,0.206,751.7,0.0,12.16
1509598969000,1509598968001,40.110691,-88.224023,0.00,186.0,NaN,3.0,0.204,750.7,0.0,12.16
1509598970000,1509598969029,40.110691,-88.224023,0.00,186.0,NaN,3.0,0.207,753.3,0.0,12.16
1509598971000,1509598970069,40.110692,-88.224022,0.00,187.0,NaN,3.0,0.206,754.0,0.0,12.16
1509598972000,1509598971001,40.110692,-88.224021,0.00,187.0,NaN,4.0,0.606,921.0,1.2,14.61
1509598973000,1509598972011,40.110689,-88.224021,2.75,187.0,176.0,4.0,0.994,1189.3,7.3,18.69
1509598974000,1509598973056,40.110656,-88.224011,4.25,187.0,174.2,3.0,1.456,1514.7,12.7,20.39
1509598975000,1509598973992,40.110619,-88.224006,4.25,187.0,174.2,4.0,1.281,1565.2,18.8,23.14
1509598976000,1509598975011,40.110557,-88.223989,6.25,188.0,175.3,3.0,0.626,1601.7,22.7,19.35
1509598977000,1509598976004,40.110493,-88.223989,6.25,189.0,179.1,3.0,0.554,1627.7,22.3,14.51
1509598978000,1509598977004,40.110436,-88.223972,6.75,190.0,178.8,3.0,1.023,1691.7,23.5,17.55
1509598979000,1509598978008,40.110375,-88.223970,6.75,190.0,178.8,4.0,0.851,1886.0,25.7,18.43
1509598980000,1509598979043,40.110304,-88.223975,7.50,188.0,181.6,4.0,0.800,1951.3,26.7,16.86
1509598981000,1509598979998,40.110239,-88.223982,7.75,187.0,180.9,4.0,0.916,1972.0,27.0,17.65
1509598982000,1509598981045,40.110171,-88.223968,8.00,187.0,183.3,4.0,0.953,2011.2,27.8,18.04
1509598983000,1509598982022,40.110097,-88.223985,7.75,187.0,185.0,4.0,0.907,2070.7,28.7,18.04
1509598984000,1509598982996,40.110020,-88.223984,8.25,188.0,187.8,4.0,0.954,1913.3,29.0,17.65
1509598985000,1509598984021,40.109947,-88.223988,8.50,188.0,185.9,3.0,0.659,1427.7,29.7,18.82
1509598986000,1509598984991,40.109871,-88.223998,8.50,189.0,185.9,4.0,0.462,1377.7,30.0,16.08
1509598987000,1509598985998,40.109808,-88.223993,8.50,187.0,179.1,4.0,0.405,1373.0,30.0,15.03
1509598988000,1509598987007,40.109728,-88.224005,8.50,183.0,177.1,4.0,0.611,1375.0,30.0,14.90
1509598989000,1509598988002,40.109649,-88.224007,8.75,184.0,175.7,4.0,0.695,1401.3,30.7,16.73
1509598990000,1509598988992,40.109569,-88.224001,8.75,185.0,176.4,4.0,0.519,1410.0,31.0,15.69
1509598991000,1509598990044,40.109490,-88.223989,8.50,185.0,177.0,4.0,0.430,1406.0,31.0,15.42
1509598992000,1509598990991,40.109413,-88.223983,8.50,185.0,177.0,4.0,0.288,1362.0,30.0,14.25
1509598993000,1509598991999,40.109352,-88.223986,7.00,186.0,177.4,4.0,0.263,1225.0,25.5,13.04
1509598994000,1509598992994,40.109295,-88.223990,5.75,187.0,178.0,4.0,0.257,1192.0,21.0,12.81
1509598995000,1509598993991,40.109234,-88.223984,5.00,188.0,177.2,4.0,0.254,1202.3,18.3,12.94
1509598996000,1509598994998,40.109189,-88.223973,4.75,188.0,178.9,3.0,0.251,1189.7,16.3,12.94
1509598997000,1509598996007,40.109161,-88.223962,3.50,188.0,178.0,3.0,0.239,1023.3,13.0,12.68
1509598998000,1509598997005,40.109133,-88.223957,2.75,188.0,170.3,3.0,0.242,845.3,9.0,12.68
1509598999000,1509598998033,40.109111,-88.223956,2.00,188.0,180.8,3.0,0.457,812.0,6.7,12.55
1509599000000,1509598999044,40.109091,-88.223964,3.25,188.0,179.1,3.0,1.335,1170.0,9.8,21.67
1509599001000,1509598999997,40.109053,-88.223960,4.25,188.0,176.1,3.0,1.811,1357.3,17.7,28.24
1509599002000,1509599001001,40.108996,-88.223962,5.50,190.0,182.8,4.0,2.371,1759.3,25.0,30.33
1509599003000,1509599001994,40.108922,-88.223959,9.25,191.0,178.2,4.0,2.155,2227.7,31.3,29.15
1509599004000,1509599003052,40.108832,-88.223962,10.00,191.0,179.3,3.0,1.873,1968.3,34.3,26.93
1509599005000,1509599004043,40.108754,-88.223949,10.75,193.0,177.8,4.0,1.145,1684.3,37.0,23.27
1509599006000,1509599005049,40.108659,-88.223945,10.75,193.0,177.8,5.0,0.924,1773.2,39.0,18.53
1509599007000,1509599005991,40.108565,-88.223953,11.25,194.0,179.8,4.0,0.792,1804.0,40.0,17.12
1509599008000,1509599006997,40.108466,-88.223953,11.25,194.0,180.7,4.0,1.257,1831.0,40.3,19.87
1509599009000,1509599007996,40.108363,-88.223958,11.50,194.0,180.3,4.0,1.276,1891.0,41.7,21.31
1509599010000,1509599009051,40.108249,-88.223957,12.00,195.0,178.7,4.0,1.253,1648.3,42.7,21.44
1509599011000,1509599010021,40.108132,-88.223955,12.25,195.0,179.3,3.0,0.562,1385.0,43.3,19.61
1509599012000,1509599011007,40.108020,-88.223953,12.25,196.0,179.3,4.0,0.534,1362.7,43.0,15.56
1509599013000,1509599012054,40.107912,-88.223963,12.25,197.0,178.7,3.0,0.822,1368.7,43.2,17.25
1509599014000,1509599013003,40.107804,-88.223961,12.25,194.0,180.3,3.0,0.556,1365.0,43.7,17.91
1509599015000,1509599013997,40.107702,-88.223959,11.75,191.0,179.3,3.0,0.232,1324.0,42.0,14.51
1509599016000,1509599015002,40.107597,-88.223957,11.75,191.0,179.3,4.0,0.258,1262.7,40.0,12.94
1509599017000,1509599016000,40.107512,-88.223954,10.25,192.0,179.5,3.0,0.242,1174.3,37.0,12.81
1509599018000,1509599017013,40.107435,-88.223953,9.00,190.0,179.7,3.0,0.257,1221.0,33.0,12.55
1509599019000,1509599018014,40.107367,-88.223951,8.00,188.0,179.8,4.0,0.280,1352.2,28.5,12.94
1509599020000,1509599019002,40.107293,-88.223951,8.00,188.0,179.8,5.0,0.279,1359.7,24.0,12.94
1509599021000,1509599020002,40.107249,-88.223949,6.25,187.0,178.4,4.0,0.284,1382.0,22.3,13.20
1509599022000,1509599020993,40.107193,-88.223947,6.25,187.0,178.4,5.0,0.282,1364.7,19.2,13.33
