1509751276000,1509751274608,40.114510,-88.223511,10.50,188.0,268.7,6.0,0.273,1267.0,31.3,12.68
1509751277000,1509751275610,40.114515,-88.223611,9.25,188.0,268.8,6.0,0.278,1307.0,28.0,13.07
1509751278000,1509751276610,40.114510,-88.223673,7.00,186.0,269.5,6.0,0.250,1182.3,23.3,12.68
1509751279000,1509751277616,40.114514,-88.223730,5.50,185.0,270.9,5.0,0.249,1169.0,19.0,12.55
1509751280000,1509751278609,40.114516,-88.223781,4.50,185.0,269.2,6.0,0.261,1095.0,15.0,12.55
1509751281000,1509751279610,40.114520,-88.223825,3.75,185.0,270.8,5.0,0.297,936.0,12.7,12.81
1509751282000,1509751280609,40.114519,-88.223867,3.25,185.0,270.1,5.0,0.866,1038.0,12.0,15.16
1509751283000,1509751281601,40.114525,-88.223929,4.00,188.0,264.3,5.0,1.323,1374.0,15.2,21.08
1509751284000,1509751282612,40.114491,-88.223990,5.25,187.0,231.0,4.0,1.754,1531.0,20.7,25.10
1509751285000,1509751283608,40.114435,-88.224027,7.50,188.0,202.4,4.0,1.961,1816.0,25.3,25.62
1509751286000,1509751284601,40.114373,-88.224060,7.50,189.0,202.4,4.0,1.643,2034.3,29.7,25.49
1509751287000,1509751285610,40.114281,-88.224041,9.00,187.0,179.5,3.0,0.738,1631.3,32.0,22.22
1509751288000,1509751286648,40.114203,-88.224046,8.50,188.0,178.2,4.0,1.248,1482.0,33.0,19.87
1509751289000,1509751287601,40.114125,-88.224043,8.50,188.0,178.2,6.0,0.803,1532.7,34.0,19.22
1509751290000,1509751288629,40.114035,-88.224040,9.50,185.0,180.0,3.0,0.985,1546.3,34.3,16.99
1509751291000,1509751289609,40.113941,-88.224040,9.50,185.0,179.2,4.0,0.739,1596.0,35.3,17.78
1509751292000,1509751290601,40.113853,-88.224038,9.50,185.0,179.2,5.0,0.393,1580.3,35.0,14.90
1509751293000,1509751291607,40.113759,-88.224044,9.00,184.0,180.0,4.0,0.324,1486.7,32.5,13.63
1509751294000,1509751292785,40.113674,-88.224069,8.25,184.0,180.3,4.0,0.428,1385.3,30.3,13.33
1509751295000,1509751293641,40.113599,-88.224069,8.25,183.0,180.3,4.0,1.019,1361.3,29.7,16.34
1509751296000,1509751294640,40.113515,-88.224064,8.50,183.0,179.3,4.0,0.897,1395.0,30.7,20.00
1509751297000,1509751295609,40.113433,-88.224058,8.50,184.0,178.7,4.0,0.400,1366.7,30.2,15.59
1509751298000,1509751296631,40.113357,-88.224051,8.00,186.0,180.7,3.0,0.294,1280.3,28.3,13.46
1509751299000,1509751297615,40.113300,-88.224038,7.25,187.0,180.3,3.0,0.258,1197.7,26.3,12.81
1509751300000,1509751298608,40.113243,-88.224039,6.25,187.0,180.1,3.0,0.241,1131.7,23.2,12.55
1509751301000,1509751299608,40.113185,-88.224049,5.25,186.0,180.3,3.0,0.235,1099.7,19.7,12.42
1509751302000,1509751300613,40.113148,-88.224061,4.50,186.0,179.2,3.0,0.233,1098.7,16.3,12.55
1509751303000,1509751301601,40.113108,-88.224060,4.50,186.0,179.2,4.0,0.242,962.7,14.0,12.55
1509751304000,1509751302601,40.113069,-88.224051,3.75,187.0,173.4,4.0,0.273,802.3,12.7,12.94
1509751305000,1509751303619,40.113042,-88.224061,3.00,187.0,180.1,3.0,0.283,762.0,11.0,12.94
1509751306000,1509751304614,40.113014,-88.224061,3.00,187.0,180.1,5.0,0.328,767.2,8.8,13.24
1509751307000,1509751305607,40.112999,-88.224051,2.50,187.0,175.7,5.0,0.342,829.7,7.2,13.63
1509751308000,1509751306604,40.112969,-88.224052,2.50,188.0,187.5,6.0,0.340,853.7,7.7,13.73
1509751309000,1509751307640,40.112949,-88.224050,2.25,187.0,179.6,9.0,0.334,873.0,8.0,13.46
1509751310000,1509751308616,40.112929,-88.224048,2.25,188.0,176.3,10.0,0.333,865.5,7.0,13.33
1509751311000,1509751309614,40.112915,-88.224046,1.75,187.0,173.3,12.0,0.339,819.3,4.0,13.46
1509751312000,1509751310619,40.112904,-88.224041,1.50,187.0,163.8,14.0,0.344,855.0,1.5,13.63
1509751313000,1509751311631,40.112895,-88.224041,1.25,187.0,169.3,15.0,0.332,858.0,0.0,13.63
1509751314000,1509751312614,40.112894,-88.224040,0.50,187.0,169.3,15.0,0.306,850.3,0.0,13.33
1509751315000,1509751313631,40.112893,-88.224039,0.25,186.0,169.3,17.0,0.307,842.2,0.0,13.33
1509751316000,1509751314617,40.112893,-88.224038,0.25,186.0,169.3,17.0,0.310,845.3,0.0,13.33
1509751317000,1509751315625,40.112892,-88.224040,0.25,185.0,169.3,17.0,0.307,843.3,0.0,13.33
1509751318000,1509751316631,40.112892,-88.224043,0.25,183.0,169.3,14.0,0.355,845.7,0.0,13.33
1509751319000,1509751317614,40.112892,-88.224065,0.00,184.0,NaN,11.0,0.495,859.0,0.3,14.64
1509751320000,1509751318631,40.112889,-88.224072,0.25,184.0,169.3,11.0,0.675,863.2,2.8,14.90
1509751321000,1509751319611,40.112881,-88.224074,1.00,184.0,180.8,8.0,1.378,1282.3,7.7,19.74
1509751322000,1509751320625,40.112864,-88.224078,1.50,183.0,190.0,7.0,2.069,1848.2,15.2,24.12
