1331753348000,1331753348000,40.131378,-88.219630,2.38,212.2,138.0,10.0,0.259,675.0,2.0,2.75
1331753349000,1331753349000,40.131374,-88.219622,2.00,211.3,137.0,10.0,0.259,675.0,2.0,2.75
1331753350000,1331753350000,40.131375,-88.219624,1.38,210.7,132.0,10.0,0.574,1106.2,7.0,5.10
1331753351000,1331753351000,40.131376,-88.219615,1.56,210.5,121.0,10.0,0.574,1106.2,7.0,5.10
1331753352000,1331753352000,40.131375,-88.219595,1.81,210.6,114.0,10.0,0.574,1106.2,7.0,5.10
1331753353000,1331753353000,40.131387,-88.219579,2.06,210.6,106.0,10.0,0.574,1106.2,7.0,5.10
1331753354000,1331753354000,40.131403,-88.219557,2.13,211.0,96.0,10.0,0.832,1437.5,15.0,6.67
1331753355000,1331753355000,40.131426,-88.219539,2.19,210.9,84.0,10.0,0.832,1437.5,15.0,6.67
1331753356000,1331753356000,40.131452,-88.219520,2.44,211.1,72.0,10.0,0.836,1325.0,18.0,6.47
1331753357000,1331753357000,40.131494,-88.219496,3.13,211.0,41.0,10.0,0.836,1325.0,18.0,6.47
1331753358000,1331753358000,40.131557,-88.219468,3.88,209.8,32.0,10.0,0.570,1325.0,22.0,4.90
1331753359000,1331753359000,40.131617,-88.219440,4.57,209.8,25.0,10.0,0.570,1325.0,22.0,4.90
1331753360000,1331753360000,40.131678,-88.219424,5.07,210.0,19.0,10.0,0.570,1325.0,22.0,4.90
1331753361000,1331753361000,40.131737,-88.219404,5.57,210.3,17.0,10.0,0.256,1162.5,25.0,2.75
1331753362000,1331753362000,40.131795,-88.219394,5.75,210.4,12.0,10.0,0.647,1337.5,25.0,3.33
1331753363000,1331753363000,40.131856,-88.219390,5.94,210.2,7.0,10.0,0.647,1337.5,25.0,3.33
1331753364000,1331753364000,40.131921,-88.219390,6.38,210.1,4.0,10.0,1.029,1675.0,26.0,6.08
1331753365000,1331753365000,40.131986,-88.219388,6.69,209.9,3.0,10.0,1.000,1606.2,26.0,7.84
1331753366000,1331753366000,40.132057,-88.219388,7.07,209.7,2.0,10.0,0.956,1537.5,30.0,7.45
1331753367000,1331753367000,40.132133,-88.219390,7.51,209.5,2.0,10.0,0.956,1537.5,30.0,7.45
1331753368000,1331753368000,40.132234,-88.219400,8.19,209.5,2.0,10.0,0.960,1556.2,35.0,7.45
1331753369000,1331753369000,40.132331,-88.219404,8.76,209.5,2.0,10.0,0.745,1575.0,36.0,5.88
1331753370000,1331753370000,40.132462,-88.219418,9.82,209.6,0.0,10.0,0.745,1575.0,36.0,5.88
1331753371000,1331753371000,40.132580,-88.219426,10.38,209.9,359.0,10.0,0.528,1475.0,36.0,4.51
1331753372000,1331753372000,40.132680,-88.219427,10.20,210.5,0.0,10.0,0.528,1475.0,36.0,4.51
