1331830303005,-0.61291564,-0.019153614,9.615114
1331830303025,-0.4213795,0.19153613,9.653421
1331830303058,-0.5363012,0.05746084,9.634268
1331830303107,-0.59376204,0.21068975,9.423578
1331830303112,-0.61291564,0.11492168,9.5385
1331830303113,-0.49799395,0.17238252,9.595961
1331830303129,-0.47884035,0.21068975,9.864111
1331830303149,-0.63206923,0.21068975,9.768343
1331830303170,-0.5363012,0.2681506,9.825804
1331830303190,-0.6895301,0.2681506,9.423578
1331830303265,-0.40222588,0.11492168,9.768343
1331830303266,-0.30645782,0.076614454,9.902418
1331830303267,-0.63206923,0.17238252,9.921572
1331830303283,-0.47884035,0.17238252,9.825804
1331830303294,-0.45968673,0.1340753,9.481039
1331830303323,-0.63206923,0.038307227,9.653421
1331830303337,-0.80445176,0.076614454,9.710882
1331830303358,-0.82360536,0.095768064,9.691729
1331830303384,-0.7661445,-0.076614454,9.519346
1331830303484,-0.7661445,0.21068975,9.672575
1331830303486,-1.0534488,0.019153614,9.615114
1331830303488,-0.7086837,0.19153613,9.749189
1331830303500,-1.1300632,0.11492168,9.615114
1331830303501,-1.0151415,0.15322891,9.346964
1331830303514,-1.0726024,0.24899697,9.289502
1331830303523,-1.0726024,-0.05746084,9.346964
1331830303544,-1.2258313,-0.05746084,9.749189
1331830303565,-1.1875241,0.038307227,9.385271
1331830303586,-1.3982137,-0.19153613,9.404425
1331830303606,-1.2449849,-0.095768064,9.576807
1331830303630,-1.1492168,0.019153614,9.768343
1331830303650,-1.0726024,0.30645782,9.519346
1331830303670,-1.0534488,0.2873042,9.519346
1331830303692,-1.1300632,0.34476504,9.672575
1331830303714,-1.0534488,0.5363012,9.902418
1331830303733,-0.8619126,0.40222588,9.864111
1331830303753,-1.0534488,0.4405331,9.825804
1331830303774,-1.283292,0.24899697,9.710882
1331830303800,-1.1300632,0.51714754,9.825804
1331830303817,-1.0534488,0.22984336,9.691729
1331830303839,-0.91937345,0.05746084,9.634268
1331830303859,-0.78529817,0.095768064,9.902418
1331830303878,-0.93852705,-0.05746084,9.730036
1331830303922,-0.842759,0.15322891,9.825804
1331830303927,-0.6703765,0.34476504,9.32781
1331830303976,-0.91937345,0.2873042,9.232041
1331830303987,-0.7661445,-0.038307227,9.864111
1331830304038,-0.82360536,0.038307227,9.634268
1331830304039,-0.93852705,0.22984336,9.710882
1331830304044,-0.91937345,0.17238252,9.193734
1331830304115,-0.842759,0.19153613,9.346964
1331830304117,-0.59376204,0.095768064,9.672575
1331830304118,-0.6895301,0.15322891,9.787497
1331830304127,-0.842759,0.17238252,9.308656
1331830304145,-0.82360536,-0.05746084,9.442732
1331830304153,-0.82360536,-0.22984336,9.442732
1331830304173,-0.6512229,-0.11492168,9.634268
1331830304214,-0.80445176,-0.2873042,9.519346
1331830304223,-0.7278373,-0.2681506,9.825804
1331830304238,-0.82360536,-0.21068975,9.461885
1331830304312,-0.6703765,-0.11492168,9.749189
1331830304313,-0.9576807,-0.4405331,9.174581
